Word	X.period_P1	X.period_P2
homeowner	-3,3847	3,3847
square	-3,3904	3,3904
a2	-3,3956	3,3956
sutcliffe	-3,4024	3,4024
regression	-3,4036	3,4036
biogeochemical	-3,4074	3,4074
upstream	-3,4082	3,4082
air	-3,4199	3,4199
morris	-3,4392	3,4392
no3	-3,4425	3,4425
chromophoric	-3,4444	3,4444
sensitivity	-3,4463	3,4463
bd	-3,4602	3,4602
bentonite	-3,4602	3,4602
nii	-3,4602	3,4602
clockwise	-3,4602	3,4602
hybrid	-3,4622	3,4622
brazilian	-3,4671	3,4671
alien	-3,4671	3,4671
meet	-3,4713	3,4713
index	-3,4741	3,4741
gap	-3,4951	3,4951
greywater	-3,502	3,502
slag	-3,502	3,502
cyst	-3,5237	3,5237
wtp	-3,5237	3,5237
aluminium	-3,5458	3,5458
typical	-3,5464	3,5464
farmer	-3,5614	3,5614
pca	-3,5727	3,5727
transportation	-3,585	3,585
priority	-3,6017	3,6017
conservation	-3,6099	3,6099
urbanize	-3,6132	3,6132
social	-3,6159	3,6159
stability	-3,6358	3,6358
complexity	-3,6463	3,6463
suitable	-3,6498	3,6498
fixer	-3,665	3,665
hanjiang	-3,665	3,665
denitrifiers	-3,665	3,665
electrochemical	-3,665	3,665
ganges	-3,665	3,665
headwater	-3,6717	3,6717
md	-3,6727	3,6727
mann	-3,6727	3,6727
trans	-3,6768	3,6768
nani	-3,6768	3,6768
tmal	-3,6794	3,6794
editor	-3,6794	3,6794
svms	-3,6794	3,6794
midge	-3,6794	3,6794
rfs	-3,6794	3,6794
nosz	-3,6794	3,6794
ilam	-3,6794	3,6794
genesee	-3,6794	3,6794
wf	-3,6794	3,6794
dgt	-3,6794	3,6794
lift	-3,6794	3,6794
acbf	-3,6794	3,6794
marb	-3,6794	3,6794
mwl	-3,6794	3,6794
scarce	-3,6919	3,6919
eo	-3,7092	3,7092
james	-3,7092	3,7092
a1b	-3,7092	3,7092
marker	-3,7159	3,7159
uncertainty	-3,7274	3,7274
functional	-3,7381	3,7381
methane	-3,7742	3,7742
nearshore	-3,7806	3,7806
nash	-3,7837	3,7837
vector	-3,7944	3,7944
dem	-3,7955	3,7955
mangrove	-3,7983	3,7983
pearson	-3,7995	3,7995
influence	-3,8153	3,8153
response	-3,8227	3,8227
high	-3,825	3,825
grey	-3,8327	3,8327
similar	-3,8443	3,8443
2d	-3,8685	3,8685
practice	-3,8695	3,8695
inland	-3,8966	3,8966
employ	-3,899	3,899
meris	-3,9066	3,9066
breed	-3,9073	3,9073
temporally	-3,9111	3,9111
intervention	-3,9187	3,9187
lidar	-3,9326	3,9326
jialing	-3,9467	3,9467
ld	-3,9467	3,9467
olci	-3,9467	3,9467
meltwater	-3,9467	3,9467
cart	-3,9607	3,9607
unstructured	-3,9607	3,9607
geometric	-3,9607	3,9607
multivariate	-3,9629	3,9629
swmm	-3,966	3,966
eem	-3,986	3,986
bor	-3,986	3,986
caffeine	-3,986	3,986
bioswale	-3,986	3,986
gwr	-3,986	3,986
hz	-3,986	3,986
auction	-3,986	3,986
ftws	-3,986	3,986
rcp4	-3,986	3,986
bibliometric	-3,986	3,986
hzb	-3,986	3,986
mitten	-3,986	3,986
rsc	-3,986	3,986
fvcom	-3,986	3,986
kuwait	-3,986	3,986
loskop	-3,986	3,986
temporal	-3,9971	3,9971
additionally	-4,0003	4,0003
dam	-4,0189	4,0189
entropy	-4,0524	4,0524
cylindrospermopsis	-4,0524	4,0524
copy	-4,0524	4,0524
cost	-4,0633	4,0633
classification	-4,068	4,068
tsm	-4,0703	4,0703
season	-4,078	4,078
community	-4,0871	4,0871
corridor	-4,1043	4,1043
pose	-4,1362	4,1362
iops	-4,1367	4,1367
sentinel	-4,1373	4,1373
biovolume	-4,1533	4,1533
qual2kw	-4,1597	4,1597
pipe	-4,1644	4,1644
optimal	-4,1663	4,1663
widely	-4,182	4,182
microcystin	-4,1927	4,1927
modis	-4,1976	4,1976
cellulosic	-4,214	4,214
t3	-4,2299	4,2299
biogas	-4,2299	4,2299
arabian	-4,2299	4,2299
method	-4,2507	4,2507
sustainability	-4,2606	4,2606
cerrado	-4,2927	4,2927
scm	-4,2927	4,2927
tbet	-4,2927	4,2927
eqn	-4,2927	4,2927
tang	-4,2927	4,2927
ganga	-4,2927	4,2927
bft	-4,2927	4,2927
geostationary	-4,2927	4,2927
rcp8	-4,2927	4,2927
t2	-4,2927	4,2927
diefenbaker	-4,2927	4,2927
swales	-4,2927	4,2927
tg	-4,3044	4,3044
combine	-4,3079	4,3079
geum	-4,3196	4,3196
comprehensive	-4,3603	4,3603
parsimonious	-4,3731	4,3731
status	-4,3887	4,3887
erhai	-4,3943	4,3943
valuable	-4,406	4,406
denitrification	-4,4082	4,4082
biophysical	-4,4171	4,4171
bioreactors	-4,4628	4,4628
qual	-4,4666	4,4666
boost	-4,4701	4,4701
imager	-4,4701	4,4701
wavelet	-4,4721	4,4721
surrogate	-4,4768	4,4768
rzwqm2	-4,4799	4,4799
downstream	-4,4887	4,4887
agro	-4,4932	4,4932
wrtds	-4,5142	4,5142
roadside	-4,5142	4,5142
usd	-4,5142	4,5142
base	-4,5235	4,5235
influential	-4,5337	4,5337
promote	-4,567	4,567
quantify	-4,5848	4,5848
delft3d	-4,5885	4,5885
redundancy	-4,5954	4,5954
malaysia	-4,5954	4,5954
downscaled	-4,5973	4,5973
wec	-4,5993	4,5993
yahara	-4,5993	4,5993
fw	-4,5993	4,5993
spokane	-4,5993	4,5993
mfc	-4,5993	4,5993
inset	-4,5993	4,5993
ldci	-4,5993	4,5993
ats	-4,5993	4,5993
ibps	-4,5993	4,5993
electrode	-4,5993	4,5993
preference	-4,6085	4,6085
extender	-4,6112	4,6112
lambda	-4,6196	4,6196
tropical	-4,6436	4,6436
stressor	-4,6469	4,6469
duckweed	-4,6647	4,6647
aquatic	-4,6869	4,6869
compensation	-4,7114	4,7114
isotopic	-4,717	4,717
stakeholder	-4,7236	4,7236
percentile	-4,7567	4,7567
elsevier	-4,8117	4,8117
key	-4,8223	4,8223
21st	-4,8234	4,8234
numeric	-4,8532	4,8532
transit	-4,859	4,859
co2	-4,8683	4,8683
glue	-4,8822	4,8822
private	-4,8822	4,8822
microcystins	-4,9007	4,9007
cps	-4,9007	4,9007
equilibration	-4,9059	4,9059
parahaemolyticus	-4,9059	4,9059
pma	-4,9059	4,9059
attribution	-4,9059	4,9059
vemala	-4,9059	4,9059
haihe	-4,9059	4,9059
nla	-4,9059	4,9059
eps	-4,9059	4,9059
hydro	-4,9249	4,9249
medium	-4,9271	4,9271
threat	-4,9413	4,9413
sbr	-4,9871	4,9871
miscanthus	-5,006	5,006
ensure	-5,0247	5,0247
removal	-5,0458	5,0458
richness	-5,0574	5,0574
maumee	-5,0627	5,0627
don	-5,0709	5,0709
salinization	-5,086	5,086
coli	-5,0927	5,0927
invasive	-5,1228	5,1228
bod5	-5,1337	5,1337
spatial	-5,1727	5,1727
aragonite	-5,2125	5,2125
rpi	-5,2125	5,2125
renuma	-5,2125	5,2125
gwf	-5,2125	5,2125
t1	-5,2125	5,2125
rcp	-5,2125	5,2125
random	-5,2376	5,2376
face	-5,2376	5,2376
identification	-5,2799	5,2799
footprint	-5,2816	5,2816
oyster	-5,3286	5,3286
china_s	-5,3376	5,3376
trajectory	-5,3376	5,3376
wind	-5,357	5,357
temperature	-5,3594	5,3594
rs	-5,3653	5,3653
lanthanum	-5,3733	5,3733
stover	-5,3803	5,3803
rbf	-5,4042	5,4042
benefit	-5,4102	5,4102
security	-5,4158	5,4158
emerge	-5,4557	5,4557
effectiveness	-5,472	5,472
aim	-5,4723	5,4723
se	-5,4764	5,4764
warm	-5,498	5,498
proxy	-5,5058	5,5058
hedgerow	-5,5191	5,5191
governance	-5,5191	5,5191
xiamen	-5,5191	5,5191
ess	-5,5191	5,5191
phoslock	-5,5191	5,5191
dwm	-5,5191	5,5191
crucial	-5,5928	5,5928
market	-5,5931	5,5931
dianchi	-5,5976	5,5976
explore	-5,6048	5,6048
connectivity	-5,608	5,608
purification	-5,6124	5,6124
dataset	-5,6392	5,6392
insight	-5,6493	5,6493
propose	-5,6581	5,6581
manganese	-5,665	5,665
hsas	-5,6787	5,6787
bayesian	-5,7264	5,7264
bohai	-5,734	5,734
revise	-5,7514	5,7514
fluorescence	-5,7642	5,7642
nr	-5,7748	5,7748
metric	-5,8106	5,8106
lag	-5,8224	5,8224
swarm	-5,8258	5,8258
revetment	-5,8258	5,8258
msr	-5,8258	5,8258
combination	-5,8418	5,8418
pathway	-5,8529	5,8529
drought	-5,8555	5,8555
impact	-5,8921	5,8921
quality	-5,9384	5,9384
sugarbeet	-5,9503	5,9503
clue	-5,9503	5,9503
aquaponics	-5,9544	5,9544
resilience	-5,9651	5,9651
efdc	-5,9827	5,9827
hypoxic	-6,0419	6,0419
harmful	-6,0705	6,0705
sluice	-6,1324	6,1324
copula	-6,1324	6,1324
algorithm	-6,1377	6,1377
brazil	-6,1541	6,1541
frequency	-6,1817	6,1817
chaohu	-6,187	6,187
lid	-6,187	6,187
extreme	-6,202	6,202
adaptive	-6,2117	6,2117
als	-6,2398	6,2398
emission	-6,3654	6,3654
inflow	-6,4046	6,4046
delta	-6,4148	6,4148
goci	-6,439	6,439
tds	-6,4433	6,4433
nh3	-6,502	6,502
raciborskii	-6,5088	6,5088
find	-6,561	6,561
generalize	-6,5775	6,5775
agricultural	-6,6835	6,6835
river	-6,6858	6,6858
fluvial	-6,7163	6,7163
anjiang	-6,7456	6,7456
pmas	-6,7456	6,7456
quinte	-6,7456	6,7456
xin	-6,7456	6,7456
focus	-6,7513	6,7513
li	-6,7874	6,7874
dom	-6,8199	6,8199
elasticity	-6,8209	6,8209
accuracy	-6,8359	6,8359
energy	-6,9529	6,9529
century	-6,9844	6,9844
regulation	-6,9962	6,9962
danjiangkou	-7,0016	7,0016
resolution	-7,0416	7,0416
es	-7,0669	7,0669
hierarchical	-7,0876	7,0876
pbias	-7,0896	7,0896
yuqiao	-7,1122	7,1122
adsorption	-7,2256	7,2256
ensemble	-7,2505	7,2505
ghg	-7,3192	7,3192
processor	-7,476	7,476
intensification	-7,5402	7,5402
doc	-7,6107	7,6107
iran	-7,615	7,615
finding	-7,6234	7,6234
anfis	-7,6565	7,6565
multi	-7,701	7,701
physicochemical	-7,7173	7,7173
correlation	-7,7741	7,7741
analysis	-7,804	7,804
codmn	-7,8118	7,8118
svm	-7,8601	7,8601
target	-7,9222	7,9222
show	-7,9817	7,9817
huai	-8,0057	8,0057
reveal	-8,0804	8,0804
band	-8,1261	8,1261
ecosystem	-8,1501	8,1501
risk	-8,2678	8,2678
garden	-8,272	8,272
highlight	-8,277	8,277
gorse	-8,2788	8,2788
cyanobacterial	-8,3346	8,3346
mitigate	-8,4163	8,4163
factor	-8,4198	8,4198
cc	-8,448	8,448
greenhouse	-8,5809	8,5809
isotope	-8,629	8,629
sd	-8,7614	8,7614
projection	-8,8233	8,8233
erie	-8,8341	8,8341
taihu	-8,8451	8,8451
biodiversity	-8,9349	8,9349
streamflow	-9,0194	9,0194
hydrological	-9,0732	9,0732
worldwide	-9,1089	9,1089
cws	-9,1687	9,1687
xxb	-9,1986	9,1986
cyanobacteria	-9,2141	9,2141
synergistic	-9,3289	9,3289
global	-9,3795	9,3795
land	-9,4931	9,4931
how	-9,6104	9,6104
effective	-9,6478	9,6478
gas	-9,6733	9,6733
feedstock	-9,6755	9,6755
lulc	-9,7752	9,7752
improve	-9,7785	9,7785
optimize	-9,9292	9,9292
parafac	-10,1185	10,1185
anthropogenic	-10,2042	10,2042
spatiotemporal	-10,3278	10,3278
aple	-10,4252	10,4252
oli	-10,4252	10,4252
efficiency	-10,4422	10,4422
ras	-10,449	10,449
swat	-10,523	10,523
scale	-10,5883	10,5883
identify	-10,6045	10,6045
drive	-10,6791	10,6791
scms	-10,7318	10,7318
bioretention	-10,8763	10,8763
inform	-10,8827	10,8827
biofuel	-10,9513	10,9513
foul	-10,9794	10,9794
optimization	-11,0445	11,0445
chla	-11,3258	11,3258
environmental	-11,5192	11,5192
machine	-11,5402	11,5402
pollutant	-11,6733	11,6733
infrastructure	-12,2037	12,2037
assess	-12,2558	12,2558
qaa	-12,2649	12,2649
sensor	-12,4701	12,4701
nse	-12,6804	12,6804
biofloc	-12,8782	12,8782
xiangxi	-13,1848	13,1848
performance	-13,1952	13,1952
nps	-13,2724	13,2724
biochar	-13,5082	13,5082
pollution	-13,6352	13,6352
bloom	-13,6468	13,6468
health	-13,7221	13,7221
cdom	-13,858	13,858
poyang	-13,911	13,911
loadest	-14,2093	14,2093
gene	-14,4556	14,4556
reservoir	-14,464	14,464
multiple	-14,7868	14,7868
assessment	-15,7035	15,7035
gorge	-15,9571	15,9571
csas	-16,3228	16,3228
challenge	-16,4084	16,4084
wqi	-16,7426	16,7426
bioenergy	-17,0413	17,0413
apex	-17,1439	17,1439
urban	-17,1827	17,1827
tp	-17,2995	17,2995
n2o	-17,3798	17,3798
understand	-17,7511	17,7511
stormwater	-18,058	18,058
chl	-18,3036	18,3036
mitigation	-18,9667	18,9667
switchgrass	-20,6338	20,6338
scenario	-21,0012	21,0012
tgr	-21,7706	21,7706
future	-21,7881	21,7881
legacy	-21,9032	21,9032
study	-22,7042	22,7042
change	-30,283	30,283
service	-34,624	34,624
driver	-34,6244	34,6244
tn	-41,56	41,56
china	-71,497	71,497
climate	-73,9903	73,9903
